Customer_ID,Customer_Name,Contact_Name,Contact_Email,Contact_Phone,Industry,Region,Annual_Revenue,Total_Employees,Account_Manager,Last_Contact_Date,Lead_Source,Priority,Open_Tickets,Closed_Tickets,Customer_Satisfaction_Score,Potential_Opportunity_Value,Current_Contract_Value
CUST-01192,Ltd Petty LLC,Tammy Pope,gsmith@houston-chavez.net,-4706,Energy,United States,963682425.9,4429,Tammy Pope,2/18/2020 8:40,Trade Show,High,0,49,4.48,876771.78,6702792.86
CUST-01193,"Inc Phillips, Ward and Collins",Mr. Russell Braun,kmccarthy@gmail.com,-7341,Automotive,United States,233934710.4,5071,Mr. Russell Braun,8/13/2020 11:44,Trade Show,High,2,15,1.79,510773.3,4627089.86
CUST-01194,LLC Allen PLC,Corey Fry,patriciatorres@yahoo.com,-10094,Automotive,United States,722636378.6,5931,Corey Fry,9/17/2020 15:29,Referral,Medium,6,7,1.45,107103.86,365350.33
CUST-01195,LLC Diaz-Cruz,Patrick Spencer,bandersen@camacho.com,-6706,Defense,United States,427633113.1,2545,Patrick Spencer,9/28/2020 9:25,Referral,High,19,46,3.68,998805.69,8989152.37
CUST-01196,"LLC Cunningham, Cunningham and Wall",Barbara Parker,yhoffman@fisher-schneider.net,-8732,Technology,United States,324175555.5,1560,Barbara Parker,7/4/2020 16:41,Cold Call,Medium,8,33,2.46,489682.06,8323638.79
CUST-01197,"and Sons Case, Christensen and Shah",Lance Jones,robertreid@yahoo.com,-8954,Technology,United States,450966684,4612,Lance Jones,5/17/2020 15:07,Trade Show,High,14,9,1.39,607258.8,3168492.92
CUST-01198,PLC Miller-Mcguire,Savannah Sullivan,jerry43@herring-carter.net,-6428,Energy,United States,804132999,5243,Savannah Sullivan,5/16/2020 14:42,Cold Call,High,16,3,2.82,26423.62,4290731.26
CUST-01199,"Inc Gutierrez, Burke and Donaldson",Joshua Johnston,amiller@gmail.com,-11190,Magnetics,United States,473881732.6,6651,Joshua Johnston,3/25/2020 14:14,Trade Show,High,9,29,4.27,354240.88,9771103.03
CUST-01200,"and Sons Jimenez, Alvarez and Mcmahon",Lauren Mason,darrenmason@hotmail.com,-4639,Automotive,United States,715583892.9,3682,Lauren Mason,12/8/2020 8:50,Referral,Medium,19,16,4.37,820009.23,6393008.28
CUST-01201,and Sons Shannon-Shah,Russell Roberts,rbrown@hotmail.com,-8521,Automotive,United States,893304444.2,1898,Russell Roberts,4/13/2020 10:33,Trade Show,Low,4,21,4.66,34203.51,1482192.1
CUST-01202,"Group Gallegos, Sanchez and Sanders",Jacqueline Gonzalez DDS,bullockelizabeth@perez.com,-4936,Magnetics,United States,722338017.3,9192,Jacqueline Gonzalez DDS,1/8/2020 16:02,Cold Call,High,17,1,4.05,933024.42,927485.41
CUST-01203,"Inc Robertson, Taylor and Scott",Ms. Jill Nash,lmadden@calderon.biz,-3054,Defense,United States,665297173.1,826,Ms. Jill Nash,11/4/2020 8:11,Trade Show,Medium,14,11,3.68,578303.38,7330546.34
CUST-01204,"Ltd Thompson, Carter and Thomas",Andrew Lam,hughestimothy@salazar.net,-5458,Manufacturing,United States,204325212,1300,Andrew Lam,10/25/2020 12:19,Cold Call,Medium,0,41,4.54,999911.68,9258873.64
CUST-01205,Inc Wiggins-Chavez,Alexandra Johnson,odavies@hotmail.com,-9651,Energy,United States,456643010.8,9867,Alexandra Johnson,2/14/2020 10:13,Trade Show,Low,12,13,3.57,80154.82,6832979.34
CUST-01206,Group Hardin Group,James Shah,miguelbrooks@hotmail.com,-6379,Automotive,United States,836136541.6,9139,James Shah,1/26/2020 16:45,Online,Medium,8,11,4.19,278315.8,8713406.83
CUST-01207,"LLC Parker, Melendez and Bryant",Nicholas Walker,nanderson@ballard.com,-10675,Automotive,United States,260096930.5,7384,Nicholas Walker,5/19/2020 14:37,Referral,Medium,8,1,3.34,243275.34,816005.69
CUST-01208,PLC Murray PLC,Elijah Adams,ahaas@grant-cannon.net,-9998,Magnetics,United States,703379420.1,8689,Elijah Adams,10/19/2020 15:04,Cold Call,Medium,5,43,3.76,60971.53,4707704.25
CUST-01209,PLC Ingram-Lowery,Alexandra Oconnell,tshea@yahoo.com,-9495,Automotive,United States,638304546.6,806,Alexandra Oconnell,2/28/2020 16:53,Trade Show,High,12,31,1.86,752975.36,5496531.35
CUST-01210,Inc Fleming-Martin,Tammy Smith,collinsjim@gmail.com,-8858,Energy,United States,19114366.94,985,Tammy Smith,3/17/2020 14:18,Online,Medium,19,32,4.4,949908.69,1159317.41
CUST-01211,LLC Rogers-Medina,Donna Cooper,bewing@yahoo.com,-3881,Automotive,United States,753452758.5,2241,Donna Cooper,4/16/2020 15:58,Online,Low,15,45,1.31,874901.94,4705086.26
CUST-01212,"and Sons Gill, Ramos and Boyd",Emily Murray,nhenry@hotmail.com,-10439,Technology,United States,80145120.59,1154,Emily Murray,10/7/2020 13:38,Trade Show,Medium,17,32,4.22,101243.6,2959762.53
CUST-01213,PLC Lawrence Inc,Karen White,evansandrew@gonzales.com,-5265,Manufacturing,United States,417394697.4,8468,Karen White,2/11/2020 13:55,Cold Call,Low,12,25,1.89,643621.62,3116443.34
CUST-01214,"Ltd Humphrey, Brown and Allen",Jason Medina,seanclark@hotmail.com,-2164,Technology,United States,703219028.4,923,Jason Medina,5/27/2020 10:54,Cold Call,High,8,41,2.08,121473.54,8054240.79
CUST-01215,LLC Scott PLC,Melissa James,robertharrison@miller-lewis.org,-7606,Magnetics,United States,765575061.5,2406,Melissa James,8/19/2020 13:56,Online,Medium,7,0,3.21,774150.47,3216921.32
CUST-01216,Inc Scott Ltd,Robert Nunez,suttoncynthia@crawford-parrish.net,-5476,Manufacturing,United States,81444612.85,2997,Robert Nunez,5/24/2020 14:28,Cold Call,High,2,18,2.62,422397.29,1372895.55
CUST-01217,"LLC Carter, Mcdonald and Moore",Daniel Robbins,johnsonronald@hotmail.com,-9102,Manufacturing,United States,816527112.1,2908,Daniel Robbins,1/11/2020 14:36,Referral,Low,9,23,1.68,896708.08,5669096.03
CUST-01218,LLC Bell-Bartlett,Mark Doyle,williamsongeorge@gmail.com,-2819,Magnetics,United States,27294276.44,1966,Mark Doyle,1/16/2020 8:16,Cold Call,High,4,42,3.7,887576.39,7209877.73
CUST-01219,Ltd Green and Sons,Craig Garcia,ashley83@johnson.com,-9318,Magnetics,United States,580956060,5561,Craig Garcia,2/14/2020 16:26,Trade Show,Medium,4,35,4.65,377602.46,96943.21
CUST-01220,Inc Williams Ltd,Katherine Campbell,elizabethvasquez@shaffer.info,-10964,Automotive,United States,456971220.8,9784,Katherine Campbell,5/8/2020 16:44,Trade Show,Low,7,45,1.91,526106.91,1406914.69
CUST-01221,Ltd Tran Ltd,Bradley Olson,brettgarrett@hotmail.com,-11236,Magnetics,United States,889754246.3,5033,Bradley Olson,10/5/2020 11:05,Online,Medium,4,6,3.64,363974.86,2482490.75
CUST-01222,PLC May Inc,Joel Sellers,davismatthew@gmail.com,-5010,Automotive,United States,837858568.3,7729,Steven Goodman,8/27/2020 11:37,Online,Medium,7,29,2.27,354840.67,5339612.15
CUST-01223,Group Thomas-Morgan,Susan Kaufman,smithyolanda@yahoo.com,-5088,Magnetics,United States,780297966.6,3924,Susan Kaufman,6/26/2020 13:56,Cold Call,Medium,5,6,4.28,55692.19,6252703.13
CUST-01224,Inc Hamilton-Walker,Amanda Taylor,jamesmccarthy@moran-fowler.com,-4497,Defense,United States,572798849.8,5680,Michelle Blackwell,1/10/2020 14:18,Cold Call,High,15,8,2.43,415236.12,1368826.05
CUST-01225,and Sons Moore-Walker,Mr. Shawn Dickson,shannon66@yahoo.com,-11555,Automotive,United States,970269404,4484,Mr. Shawn Dickson,11/5/2020 16:47,Referral,Medium,14,26,2.71,115153.05,1643357.26
CUST-01226,"and Sons Bolton, Johnson and Parsons",Jessica Jones,louishawkins@gmail.com,-5417,Automotive,United States,974388824.9,6424,Jessica Jones,9/9/2020 15:40,Cold Call,High,14,39,4.38,976537.52,5941710.83
CUST-01227,"Group Fisher, Summers and Martinez",Brian Stafford,tscott@garcia-zamora.com,-5375,Defense,United States,285303280.3,9677,Brian Stafford,1/17/2020 10:46,Online,Medium,16,17,4.16,319038.24,6490601.96
CUST-01228,"LLC Curtis, Greene and Robertson",Wendy Hull,nolancody@hotmail.com,-8393,Technology,United States,190319317.5,8120,Wendy Hull,6/12/2020 9:50,Online,Low,13,24,4.7,721109.23,7450009.29
CUST-01229,Inc Richmond Ltd,Emily Fowler,shelby52@hotmail.com,-11036,Technology,United States,586947808.1,4333,Emily Fowler,6/9/2020 12:03,Referral,Medium,16,41,1.43,192411.76,5809628.72
CUST-01230,"PLC Fitzgerald, Soto and Moran",Eric Miller,samantha85@sanchez-wilson.com,-7761,Automotive,United States,280562445.2,8178,Eric Miller,6/3/2020 13:42,Referral,Medium,1,12,3.18,586148.72,4537352.33
CUST-01231,Group Castillo Inc,Frances Lee,stephaniethomas@hotmail.com,-4595,Technology,United States,624431663.1,9129,Frances Lee,1/16/2020 9:59,Online,Low,5,41,1.6,481813.72,5373568.29
CUST-01232,Ltd Williams and Sons,Hannah Fowler,brianlamb@smith-johnson.info,-5155,Magnetics,United States,414576712.7,6624,Hannah Fowler,2/18/2020 12:31,Trade Show,Low,1,11,4.94,108779.8,8736980.51
CUST-01233,"PLC Simpson, Ford and Mendoza",Jennifer Meyer,zfrank@gmail.com,-3972,Automotive,United States,6782355.71,8925,Jennifer Meyer,10/21/2020 8:04,Cold Call,Medium,8,31,4.34,263508.49,5593677.63
CUST-01234,LLC Clements-Thompson,Lauren Thomas,simpsongregory@wood.org,-4993,Automotive,United States,61788041.63,6854,Lauren Thomas,1/4/2020 12:41,Cold Call,Medium,15,8,2.01,340230.16,7247366.92
CUST-01235,Ltd Rodriguez-Davis,Peter Adams,stephanie62@yahoo.com,-4889,Energy,United States,902565833,1649,Peter Adams,3/28/2020 15:41,Referral,Medium,8,35,4.19,311903.63,8598531.82
CUST-01236,and Sons Allen-Walsh,Joshua Long,veronica84@benjamin-lowe.com,-3524,Manufacturing,United States,537797753.3,7659,Joshua Long,9/21/2020 11:04,Trade Show,Medium,0,7,2.65,36079.34,3517518.55
CUST-01237,"Group Bryant, Bowen and Collins",Dana Chapman,dylanevans@fox.info,-7123,Automotive,United States,243047167.6,1946,Dana Chapman,7/25/2020 12:22,Online,Medium,17,23,1.92,818922.08,6244004.48
CUST-01238,LLC Brown PLC,Anthony Jacobson,delgadoalex@yahoo.com,-6163,Defense,United States,441358826.9,4635,Anthony Jacobson,12/2/2020 13:56,Online,High,6,34,3.72,806597.48,3543204.43
CUST-01239,PLC Davis-Elliott,Jessica Todd,suzanne95@newton.com,-10657,Technology,United States,12935455.99,9598,Jessica Todd,9/29/2020 12:02,Referral,Medium,15,24,3.83,335678.96,3235004.11
CUST-01240,Ltd Jackson-Greene,Veronica Salazar,kellynancy@gmail.com,-6789,Technology,United States,819285346.6,4089,Veronica Salazar,9/12/2020 13:08,Cold Call,Medium,11,12,2.81,882211.03,748324.05
CUST-01241,LLC Hale Ltd,Chad Adams,athomas@padilla.com,-2984,Technology,United States,798875468.5,9902,Chad Adams,7/31/2020 13:58,Online,Low,10,35,1.53,852857.71,4751421.86
CUST-01242,and Sons Decker Group,Alexis Garcia,sharoncox@yahoo.com,-6389,Magnetics,United States,595302486.5,389,Alexis Garcia,8/17/2020 10:25,Online,High,13,46,1.78,61432.2,2877307.49
CUST-01243,Group Savage Ltd,Deborah Edwards,rhodesjulie@yahoo.com,-10683,Automotive,United States,176756474.5,344,Deborah Edwards,11/4/2020 16:46,Trade Show,High,15,5,2.47,578851.48,3724165.26
CUST-01244,PLC Vargas-Tanner,Shane Brown,eileen84@hotmail.com,-5304,Technology,United States,770969700.7,9403,Shane Brown,5/17/2020 10:14,Trade Show,Low,5,37,2.79,824827.14,3273930.79
CUST-01245,"and Sons Peterson, Chung and Mcmillan",Crystal Gallagher,thompsonwayne@hotmail.com,-10229,Magnetics,United States,376522469.2,8977,Crystal Gallagher,12/27/2020 12:57,Online,High,0,23,1.19,872895.41,5831493.68
CUST-01246,Inc Lee Ltd,Carol Zavala,briannasilva@harvey.com,-8618,Automotive,United States,644354309.9,9631,Carol Zavala,8/14/2020 9:32,Referral,Medium,3,40,3.99,431566.04,7189869.8
CUST-01247,"and Sons Cardenas, Calderon and Kidd",Krista Miles,millsbrian@hotmail.com,-3048,Defense,United States,754003427.2,283,Krista Miles,4/1/2020 10:39,Online,High,13,31,4.93,371677.61,7668165.67
CUST-01248,LLC Lee-Clark,Dr. Paul Galvan,sarahturner@yahoo.com,-2569,Manufacturing,United States,686096064.7,7276,Dr. Paul Galvan,6/19/2020 8:37,Online,Low,9,34,4.64,781689.8,5311254.96
CUST-01249,Ltd Austin-Smith,Alexandra King,carlmiller@hotmail.com,-8964,Manufacturing,United States,848929772.8,3813,Alexandra King,7/3/2020 13:01,Online,Low,16,39,2.63,919364.41,8879786.17
CUST-01250,Group Roberts Inc,Susan Hughes,heather10@green-wilson.com,-6071,Defense,United States,219649469.3,1600,Susan Hughes,8/23/2020 16:50,Cold Call,Low,1,47,3.17,46468.67,258531.74
CUST-01251,Ltd Barrera-Lopez,Amanda Murray,davisjake@gmail.com,-6101,Defense,United States,429688331.7,5673,Amanda Murray,9/1/2020 14:54,Referral,High,14,10,2.45,786625.91,9843829.44
CUST-01252,LLC Dawson-Foster,Antonio Lopez,delgadogina@mullins-george.com,-4772,Manufacturing,United States,245209925.8,6384,Antonio Lopez,5/6/2020 8:02,Online,Medium,7,18,3.12,535127.64,8682082.68
CUST-01253,"LLC Lee, Jensen and Rogers",Jason Thompson,xburnett@walker.com,-2937,Defense,United States,522307730.3,9444,David Beasley,12/9/2020 9:00,Trade Show,Medium,19,30,4.75,920456.32,6908082.18
CUST-01254,LLC Mitchell PLC,Scott Mccoy,xshaw@yahoo.com,-5145,Magnetics,United States,928143714.2,7687,Scott Mccoy,10/31/2020 9:25,Cold Call,High,4,6,4.41,249723.35,555236.39
CUST-01255,LLC Nichols-Smith,Brenda Burns,crystalcharles@baker-lucero.com,-9107,Energy,United States,137731123.9,2379,Brenda Burns,1/27/2020 12:04,Online,Low,10,45,2.59,599220.01,2013991.59
CUST-01256,"LLC Brown, Flynn and Moran",Scott Todd,adam06@mcclain-bell.org,-9008,Magnetics,United States,692731616.7,1852,Scott Todd,12/23/2020 13:10,Cold Call,High,9,10,2.14,957188.96,2491400.21
CUST-01257,and Sons Liu Ltd,Margaret Bell,cynthiasaunders@arnold.com,-9352,Technology,United States,826428477.1,4042,Margaret Bell,10/22/2020 12:56,Referral,High,12,40,2.09,282031.41,4763107.74
CUST-01258,"Inc Wilson, Freeman and Parker",Brandon Jenkins,margaret24@ferguson.com,-6083,Technology,United States,538738236.9,1372,Brandon Jenkins,3/6/2020 9:16,Referral,Medium,16,46,2.46,273886.58,2366806.75
CUST-01259,PLC Harvey PLC,Toni Barnes,hannah06@jordan.net,-2478,Energy,United States,39987379.73,9764,Toni Barnes,6/12/2020 14:58,Referral,High,18,27,1.09,320834.04,8055305.39
CUST-01260,LLC Wolfe Ltd,Stephanie Mathis,juarezmatthew@kelly.com,-9780,Energy,United States,125727939.6,6858,Stephanie Mathis,2/10/2020 11:33,Trade Show,High,2,44,3,439409.09,220483.05
CUST-01261,"and Sons Leblanc, Lopez and Russell",Patty Grimes,gonzalezdavid@moody-brown.biz,-6172,Manufacturing,United States,206761150.5,3319,Patty Grimes,3/13/2020 10:14,Cold Call,Low,14,6,1.65,658736.91,1264922.15
CUST-01262,"PLC Evans, Hayes and Baldwin",Taylor Bell,travis95@hotmail.com,-5623,Magnetics,United States,724692961.5,9770,Taylor Bell,8/3/2020 10:36,Cold Call,Medium,13,2,4.31,478871.69,877194.24
CUST-01263,and Sons Bell-Mccarty,Holly Woods,pamela35@burns.info,-4150,Manufacturing,United States,254867461.7,5615,Holly Woods,6/4/2020 8:37,Online,High,10,38,4.66,230751.99,237720.7
CUST-01264,"LLC Garrison, Dennis and Mills",Michael Carpenter,smithkelly@gmail.com,-10485,Magnetics,United States,406189829.7,8145,Michael Carpenter,8/14/2020 13:02,Online,High,2,32,3.7,252674.29,9284919.84
CUST-01265,"Ltd Johnson, Wong and Lester",Jordan Roberts,david04@yahoo.com,-6887,Magnetics,United States,654249574.1,4821,Jordan Roberts,5/28/2020 12:15,Online,Low,19,31,4.88,656465.25,267618.28
CUST-01266,and Sons Clements and Sons,Jennifer Castillo,justinhawkins@gilbert.com,-2510,Automotive,United States,288980852.6,4390,Jennifer Castillo,4/25/2020 8:34,Cold Call,High,13,1,2.38,249629.19,6036430.8
CUST-01267,Inc Harris Group,Donna Thompson,diazteresa@yahoo.com,-8786,Manufacturing,United States,581151521.8,4210,Donna Thompson,1/26/2020 10:06,Online,Low,14,0,1.95,586060.98,5825414.03
CUST-01268,"Inc Mathis, Prince and Jackson",Kenneth Johnson,judymeyer@cooke.com,-9980,Technology,United States,848779897.9,9397,Kenneth Johnson,6/27/2020 10:43,Online,Low,11,10,1.62,698576.18,6324522.46
CUST-01269,"LLC Barry, May and Donaldson",Rebecca Alvarado,ylee@drake.net,-6611,Automotive,United States,210651715.4,1494,Rebecca Alvarado,6/23/2020 11:05,Trade Show,Low,2,9,2.4,506920.23,2695126.72
CUST-01270,PLC Hall Ltd,Kristin Boyd,benjaminnichols@hotmail.com,-9850,Manufacturing,United States,417814707,6634,Kristin Boyd,10/10/2020 14:18,Online,Medium,6,17,3.65,213952.02,2184675.3
CUST-01271,Group Bennett-Johnson,Donald Jackson,oaguilar@hotmail.com,-5697,Energy,United States,720613889.8,6081,Donald Jackson,10/2/2020 10:59,Trade Show,High,4,46,3.09,886429.14,1302823.6
CUST-01272,"Ltd Williams, Abbott and Stone",Katelyn Ward,qthomas@hotmail.com,-6130,Energy,United States,3111998.16,9107,Katelyn Ward,8/10/2020 14:13,Cold Call,Medium,16,39,2.4,983362.85,6913712.18
CUST-01273,and Sons Moore-Berry,Tiffany Mann,tracymartin@hotmail.com,-2140,Energy,United States,881739610,1146,Tiffany Mann,12/9/2020 9:08,Online,High,12,15,2.41,778523.29,3782999.53
CUST-01274,"Ltd Gaines, Small and Mendoza",Chris Richard,samuel15@hotmail.com,-5061,Manufacturing,United States,949880157.7,2661,Chris Richard,11/11/2020 15:07,Cold Call,High,16,24,2.87,423567.77,5991009.82
CUST-01275,"Inc Stevens, Lin and Combs",Audrey Love,dkelly@gmail.com,-9005,Defense,United States,560218303.1,8075,Audrey Love,6/26/2020 16:57,Trade Show,Medium,19,27,1.16,11249.93,5133708.04
CUST-01276,LLC Levy-Davis,Michael Salas,whitakerjonathan@delacruz.biz,-5977,Technology,United States,425687603.4,1856,Michael Salas,5/3/2020 15:46,Referral,Low,5,22,3.16,916367.76,9291681.54
CUST-01277,Ltd Conley PLC,Brenda Gill,jonesjohn@bell.com,-3698,Defense,United States,177449960.3,4033,Brenda Gill,4/26/2020 9:00,Trade Show,High,2,1,2.9,188424.86,6279330.97
CUST-01278,Inc Smith PLC,Susan Howell,acarlson@yahoo.com,-9300,Magnetics,United States,834639920.3,3947,Susan Howell,4/12/2020 10:49,Trade Show,High,3,32,2.35,278232.83,3784128.82
CUST-01279,"PLC Gonzales, Burns and Rodriguez",James Lee,maldonadokathleen@hotmail.com,-8664,Technology,United States,621415245,5893,James Lee,6/24/2020 13:03,Trade Show,Low,3,3,4.56,448252.55,6734871.06
CUST-01280,"LLC Willis, Morton and Bass",Angel Bowen,sandrajohnson@yahoo.com,-6446,Energy,United States,533153291.4,9942,Angel Bowen,4/17/2020 10:59,Trade Show,High,8,31,1.69,386075.05,9208307.18
CUST-01281,"LLC Porter, Cook and Gutierrez",Tara Smith,jason77@gmail.com,-3373,Manufacturing,United States,135158879.5,8978,Tara Smith,7/25/2020 16:43,Online,High,15,1,2.68,182663.94,9872152.18
CUST-01282,"LLC Clark, Gray and Ellis",Lisa Jensen,richard81@mitchell.net,-11467,Technology,United States,555199027.1,5398,Lisa Jensen,3/19/2020 14:22,Online,Low,12,29,4.4,327700.24,8042469.44
CUST-01283,Group Garcia LLC,William Lopez,cassandradean@daniels.com,-8749,Automotive,United States,618672737.8,1832,Mario Norman DVM,4/16/2020 14:19,Referral,High,5,39,1.13,418722.13,6367619.43
CUST-01284,Ltd Potter-Oliver,Emily Bradshaw,zsharp@lozano.org,-4452,Technology,United States,875827335.7,9970,Emily Bradshaw,7/8/2020 9:27,Trade Show,Low,4,38,3.23,238238.35,7757728.78
CUST-01285,Group Beasley-Anderson,Robert Barnes,christopher37@cohen.com,-9392,Technology,United States,510049444.1,6523,Robert Barnes,10/15/2020 9:06,Trade Show,Medium,13,46,1.41,121130.55,7492283.78
CUST-01286,LLC Williams PLC,Lisa Wilson,morenojohn@walker.biz,-8144,Automotive,United States,162139837.6,6967,Lisa Wilson,5/31/2020 15:16,Referral,Medium,10,27,4.5,612761.15,6201423.86
CUST-01287,LLC Tapia Ltd,Michaela Walker,kbrandt@yahoo.com,-10385,Energy,United States,443206133.9,2015,Michaela Walker,3/27/2020 13:45,Referral,Low,4,0,2.01,607534.51,9770973.6
CUST-01288,"and Sons Stephenson, Elliott and Riley",Leslie Knox,brooke72@hotmail.com,-2021,Automotive,United States,21959492.44,9893,Leslie Knox,8/17/2020 10:45,Online,High,11,37,1.21,108220.32,2202190.36
CUST-01289,and Sons Edwards-Caldwell,Robin Hogan,caleb74@barnes.info,-10247,Magnetics,United States,503237881.5,4226,Robin Hogan,7/23/2020 8:17,Cold Call,High,17,41,3.38,862706.72,2617751.67
CUST-01290,Ltd Vasquez-Wagner,Emily Delgado,aberry@barnes.com,-9727,Technology,United States,684342191.8,6534,Emily Delgado,2/13/2020 13:35,Online,Low,8,48,1.15,221602.63,5543937.59
CUST-01291,and Sons Davis-Gonzalez,Bradley Fox,rodgersbriana@hotmail.com,-4592,Magnetics,United States,381887541.9,2096,Bradley Fox,11/23/2020 10:17,Online,High,2,28,2.65,681034.24,3070943.67
CUST-01292,Ltd Johnson-Wilson,Dustin Cross,fgallagher@patterson-lewis.com,-4635,Magnetics,United States,530463190.6,1895,Dustin Cross,3/22/2020 15:17,Referral,Low,2,40,2.41,346226.69,1593537.34
CUST-01293,Group Moore Group,Matthew Manning,nicholas29@hotmail.com,-10484,Magnetics,United States,747561160.3,4998,Matthew Manning,5/19/2020 15:42,Trade Show,Low,15,20,2.88,433374.07,9920579.23
CUST-01294,LLC Cooper-Burns,James Hamilton,mirandashelley@coleman-dunn.org,-7896,Energy,United States,228511856.8,3382,James Hamilton,11/17/2020 8:21,Online,High,15,13,2.1,760759.91,7040913.01
CUST-01295,LLC Owen-Price,Brian Ortiz,hatfieldalexander@dunlap.com,-9532,Technology,United States,950052884.6,9859,Brian Ortiz,12/2/2020 16:08,Online,High,11,23,2.43,981671.11,668319.2
